plotnumber,physiog_agg,analysis_name,analysis_name_w_layer,cover_percent,nlog_cover_percent
20,Overstory_Tree,Pinus_contorta,Pinus_contorta#ostr_tree,10,2.3
20,Sapling_Shrub,Pinus_contorta,Pinus_contorta#sapl_shrb,10,2.3
20,Mosses and Lichens,Pleurozium,Pleurozium,0.5,0.5
20,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,10,2.3
20,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,1.5,0.41
20,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,1.5,0.41
20,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,1.5,0.41
20,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,5,1.61
20,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,3,1.1
20,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,0.5,0.5
20,Forbs and Graminoids,Sanicula_marilandica,Sanicula_marilandica,0.25,0.25
20,Seedling_Shrub,Shepherdia_canadensis,Shepherdia_canadensis#seed_shrb,18.75,2.93
20,Seedling_Shrub,Symphoricarpos_occidentalis,Symphoricarpos_occidentalis#seed_shrb,3,1.1
20,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
20,Mosses and Lichens,Usnea,Usnea,2,0.69
20,Forbs and Graminoids,Vicia_americana,Vicia_americana,0.01,0.01
20,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.5,0.5
20,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
20,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
20,Forbs and Graminoids,Zizia_aptera,Zizia_aptera,0.5,0.5
21,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,1.75,0.56
21,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
21,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,1.5,0.41
21,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,1.5,0.41
21,Forbs and Graminoids,Anemone_cylindrica,Anemone_cylindrica,0.25,0.25
21,Forbs and Graminoids,Antennaria_microphylla,Antennaria_microphylla,0.01,0.01
21,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
21,Mosses and Lichens,Bryum,Bryum,0.5,0.5
21,Mosses and Lichens,Ceratodon,Ceratodon,0.5,0.5
21,Mosses and Lichens,Dicranum,Dicranum,0.5,0.5
21,Mosses and Lichens,Eurhynchium,Eurhynchium,0.5,0.5
21,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,0.25,0.25
21,Forbs and Graminoids,Galeopsis_tetrahit,Galeopsis_tetrahit,0.5,0.5
21,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
21,Forbs and Graminoids,Geranium_bicknellii,Geranium_bicknellii,0.01,0.01
21,Forbs and Graminoids,Geum_aleppicum,Geum_aleppicum,1.75,0.56
21,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,44,3.78
21,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
21,Seedling_Shrub,Lonicera_involucrata,Lonicera_involucrata#seed_shrb,0.25,0.25
21,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,1.5,0.41
21,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
21,Forbs and Graminoids,Mentha_arvensis,Mentha_arvensis,0.5,0.5
21,Forbs and Graminoids,Mertensia_paniculata,Mertensia_paniculata,6.5,1.87
21,Forbs and Graminoids,Osmorhiza_depauperata,Osmorhiza_depauperata,0.5,0.5
21,Mosses and Lichens,Physcia,Physcia,0.5,0.5
21,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,37.5,3.62
21,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,20,3
21,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
21,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,20,3
21,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
21,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.25,0.25
21,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
21,Forbs and Graminoids,Ranunculus_abortivus,Ranunculus_abortivus,0.25,0.25
21,Seedling_Shrub,Ribes_lacustre,Ribes_lacustre#seed_shrb,0.5,0.5
21,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,6.5,1.87
21,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,1.5,0.41
21,Seedling_Shrub,Shepherdia_canadensis,Shepherdia_canadensis#seed_shrb,5,1.61
21,Mosses and Lichens,Sphagnum,Sphagnum,0.5,0.5
21,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,1.5,0.41
21,Seedling_Shrub,Symphoricarpos_occidentalis,Symphoricarpos_occidentalis#seed_shrb,6.5,1.87
21,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,6.5,1.87
21,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
21,Forbs and Graminoids,Urtica_dioica,Urtica_dioica,1.5,0.41
21,Mosses and Lichens,Usnea,Usnea,0.5,0.5
21,Forbs and Graminoids,Vicia_americana,Vicia_americana,1.5,0.41
21,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,3,1.1
23,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,0.5,0.5
23,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
23,Forbs and Graminoids,Antennaria_anaphaloides,Antennaria_anaphaloides,0.25,0.25
23,Forbs and Graminoids,Antennaria_neglecta,Antennaria_neglecta,1.5,0.41
23,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,5,1.61
23,Forbs and Graminoids,Bromus_sitchensis,Bromus_sitchensis,3,1.1
23,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.5,0.5
23,Forbs and Graminoids,Cerastium_arvense,Cerastium_arvense,0.25,0.25
23,Forbs and Graminoids,Cerastium_nutans,Cerastium_nutans,0.01,0.01
23,Mosses and Lichens,Ceratodon,Ceratodon,0.5,0.5
23,Forbs and Graminoids,Danthonia_intermedia,Danthonia_intermedia,6.5,1.87
23,Seedling_Shrub,Dasiphora_fruticosa,Dasiphora_fruticosa#seed_shrb,1.5,0.41
23,Forbs and Graminoids,Elymus_trachycaulus,Elymus_trachycaulus,3,1.1
23,Forbs and Graminoids,Erigeron_glabellus,Erigeron_glabellus,0.01,0.01
23,Forbs and Graminoids,Eriocoma_nelsonii,Eriocoma_nelsonii,0.5,0.5
23,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,20.25,3.01
23,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
23,Forbs and Graminoids,Geum_aleppicum,Geum_aleppicum,0.01,0.01
23,Forbs and Graminoids,Heuchera_richardsonii,Heuchera_richardsonii,0.25,0.25
23,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,0.5,0.5
23,Forbs and Graminoids,Melampyrum_lineare,Melampyrum_lineare,0.25,0.25
23,Forbs and Graminoids,Osmorhiza_depauperata,Osmorhiza_depauperata,0.25,0.25
23,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,1.5,0.41
23,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,0.01,0.01
23,Forbs and Graminoids,Poa_arida,Poa_arida,3,1.1
23,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,37.5,3.62
23,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,87.5,4.47
23,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.5,0.5
23,Forbs and Graminoids,Potentilla_gracilis,Potentilla_gracilis,0.5,0.5
23,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
23,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,3,1.1
23,Forbs and Graminoids,Symphyotrichum_ciliolatum,Symphyotrichum_ciliolatum,0.25,0.25
23,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,6.5,1.87
23,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
23,Seedling_Shrub,Vaccinium_cespitosum,Vaccinium_cespitosum#seed_shrb,1.5,0.41
23,Forbs and Graminoids,Vicia_americana,Vicia_americana,0.25,0.25
23,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,1.75,0.56
24,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,14.5,2.67
24,Forbs and Graminoids,Bromus_latiglumis,Bromus_latiglumis,0.5,0.5
24,Forbs and Graminoids,Bromus_sitchensis,Bromus_sitchensis,0.5,0.5
24,Forbs and Graminoids,Circaea_alpina,Circaea_alpina,1.5,0.41
24,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,3,1.1
24,Forbs and Graminoids,Danthonia_intermedia,Danthonia_intermedia,0.5,0.5
24,Forbs and Graminoids,Elymus_glaucus,Elymus_glaucus,1.75,0.56
24,Forbs and Graminoids,Festuca_altaica,Festuca_altaica,2.25,0.81
24,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,5,1.61
24,Forbs and Graminoids,Galium_boreale,Galium_boreale,1.5,0.41
24,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.5,0.5
24,Forbs and Graminoids,Heracleum_maximum,Heracleum_maximum,20,3
24,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,0.25,0.25
24,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,1.5,0.41
24,Forbs and Graminoids,Mertensia_paniculata,Mertensia_paniculata,5,1.61
24,Forbs and Graminoids,Moehringia_lateriflora,Moehringia_lateriflora,1.75,0.56
24,Forbs and Graminoids,Osmorhiza_depauperata,Osmorhiza_depauperata,10,2.3
24,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,87.5,4.47
24,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.5,0.5
24,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,5,1.61
24,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.25,0.25
24,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,10,2.3
24,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,10,2.3
24,Seedling_Shrub,Symphoricarpos_occidentalis,Symphoricarpos_occidentalis#seed_shrb,11.5,2.44
24,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,1.75,0.56
24,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,1.5,0.41
24,Forbs and Graminoids,Vicia_americana,Vicia_americana,3,1.1
24,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,10,2.3
30,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,1.75,0.56
30,Forbs and Graminoids,Allium_cernuum,Allium_cernuum,0.5,0.5
30,Forbs and Graminoids,Anemone_multifida,Anemone_multifida,0.25,0.25
30,Forbs and Graminoids,Antennaria_microphylla,Antennaria_microphylla,10,2.3
30,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,62.5,4.14
30,Mosses and Lichens,Caloplaca,Caloplaca,0.5,0.5
30,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.25,0.25
30,Forbs and Graminoids,Danthonia_intermedia,Danthonia_intermedia,10,2.3
30,Seedling_Shrub,Dasiphora_fruticosa,Dasiphora_fruticosa#seed_shrb,5.25,1.66
30,Forbs and Graminoids,Erigeron_caespitosus,Erigeron_caespitosus,0.01,0.01
30,Forbs and Graminoids,Festuca_idahoensis,Festuca_idahoensis,31.25,3.44
30,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
30,Forbs and Graminoids,Geum_triflorum,Geum_triflorum,0.01,0.01
30,Forbs and Graminoids,Heuchera_richardsonii,Heuchera_richardsonii,0.25,0.25
30,Mosses and Lichens,Melanelia,Melanelia,1,0.1
30,Forbs and Graminoids,Osmorhiza_longistylis,Osmorhiza_longistylis,0.01,0.01
30,Mosses and Lichens,Physcia,Physcia,1,0.1
30,Overstory_Tree,Pinus_contorta,Pinus_contorta#ostr_tree,10,2.3
30,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,20,3
30,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,27.36,3.31
30,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.51,0.41
30,Forbs and Graminoids,Sedum_lanceolatum,Sedum_lanceolatum,0.5,0.5
30,Forbs and Graminoids,Sonchus_arvensis,Sonchus_arvensis,0.5,0.5
30,Forbs and Graminoids,Symphyotrichum_laeve,Symphyotrichum_laeve,0.25,0.25
30,Forbs and Graminoids,Thermopsis_rhombifolia,Thermopsis_rhombifolia,0.01,0.01
30,Mosses and Lichens,Usnea,Usnea,0.5,0.5
30,Seedling_Shrub,Vaccinium_cespitosum,Vaccinium_cespitosum#seed_shrb,1.5,0.41
30,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,1.5,0.41
30,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
31,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,0.01,0.01
31,Forbs and Graminoids,Agrostis_scabra,Agrostis_scabra,1.5,0.41
31,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,10,2.3
31,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.01,0.01
31,Forbs and Graminoids,Carex_deweyana,Carex_deweyana,1.5,0.41
31,Forbs and Graminoids,Cerastium_arvense,Cerastium_arvense,0.25,0.25
31,Seedling_Shrub,Crataegus_douglasii,Crataegus_douglasii#seed_shrb,1.5,0.41
31,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,5.25,1.66
31,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
31,Forbs and Graminoids,Geum_aleppicum,Geum_aleppicum,0.01,0.01
31,Forbs and Graminoids,Heuchera_richardsonii,Heuchera_richardsonii,1.75,0.56
31,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
31,Forbs and Graminoids,Lappula_occidentalis,Lappula_occidentalis,0.5,0.5
31,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,5,1.61
31,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.25,0.25
31,Mosses and Lichens,Melanelia,Melanelia,1,0.1
31,Forbs and Graminoids,Osmorhiza_longistylis,Osmorhiza_longistylis,6.5,1.87
31,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,19,2.94
31,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,0.01,0.01
31,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,1.51,0.41
31,Overstory_Tree,Pinus_contorta,Pinus_contorta#ostr_tree,10,2.3
31,Seedling_Shrub,Pinus_contorta,Pinus_contorta#seed_shrb,0.01,0.01
31,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,69.53,4.24
31,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,37.5,3.62
31,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.25,0.25
31,Forbs and Graminoids,Potentilla_gracilis,Potentilla_gracilis,0.5,0.5
31,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,10,2.3
31,Seedling_Shrub,Prunus_virginiana,Prunus_virginiana#seed_shrb,0.01,0.01
31,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,1.75,0.56
31,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,5.25,1.66
31,Forbs and Graminoids,Schizachne_purpurascens,Schizachne_purpurascens,1.5,0.41
31,Seedling_Shrub,Shepherdia_canadensis,Shepherdia_canadensis#seed_shrb,5,1.61
31,Forbs and Graminoids,Sonchus_arvensis,Sonchus_arvensis,0.25,0.25
31,Seedling_Shrub,Symphoricarpos_occidentalis,Symphoricarpos_occidentalis#seed_shrb,1.5,0.41
31,Forbs and Graminoids,Urtica_dioica,Urtica_dioica,0.5,0.5
31,Mosses and Lichens,Usnea,Usnea,1,0.1
31,Seedling_Shrub,Vaccinium_cespitosum,Vaccinium_cespitosum#seed_shrb,1.5,0.41
31,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,0.25,0.25
31,Forbs and Graminoids,Vicia_americana,Vicia_americana,10,2.3
31,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,1.5,0.41
33,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,0.25,0.25
33,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,3,1.1
33,Forbs and Graminoids,Antennaria_parvifolia,Antennaria_parvifolia,5,1.61
33,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,3,1.1
33,Mosses and Lichens,Caloplaca,Caloplaca,1,0.1
33,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.25,0.25
33,Seedling_Shrub,Crataegus_douglasii,Crataegus_douglasii#seed_shrb,0.5,0.5
33,Seedling_Shrub,Dasiphora_fruticosa,Dasiphora_fruticosa#seed_shrb,0.26,0.26
33,Forbs and Graminoids,Festuca_idahoensis,Festuca_idahoensis,0.5,0.5
33,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,20,3
33,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
33,Forbs and Graminoids,Geum_triflorum,Geum_triflorum,0.25,0.25
33,Forbs and Graminoids,Heuchera_richardsonii,Heuchera_richardsonii,1.75,0.56
33,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,10,2.3
33,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.5,0.5
33,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.25,0.25
33,Forbs and Graminoids,Osmorhiza_longistylis,Osmorhiza_longistylis,1.75,0.56
33,Mosses and Lichens,Physcia,Physcia,0.5,0.5
33,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,62.5,4.14
33,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,20,3
33,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,5,1.61
33,Forbs and Graminoids,Potentilla_gracilis,Potentilla_gracilis,0.5,0.5
33,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,14.5,2.67
33,Forbs and Graminoids,Sonchus_arvensis,Sonchus_arvensis,1.75,0.56
33,Forbs and Graminoids,Stellaria_borealis,Stellaria_borealis,0.25,0.25
33,Forbs and Graminoids,Thermopsis_rhombifolia,Thermopsis_rhombifolia,0.5,0.5
33,Forbs and Graminoids,Vicia_americana,Vicia_americana,0.5,0.5
33,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.5,0.5
33,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
35,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,0.5,0.5
35,Forbs and Graminoids,Agrostis_scabra,Agrostis_scabra,5,1.61
35,Mosses and Lichens,Amandinea,Amandinea,0.5,0.5
35,Forbs and Graminoids,Antennaria_microphylla,Antennaria_microphylla,3,1.1
35,Mosses and Lichens,Caloplaca,Caloplaca,0.5,0.5
35,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.5,0.5
35,Mosses and Lichens,Candelaria,Candelaria,0.5,0.5
35,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.01,0.01
35,Seedling_Shrub,Dasiphora_fruticosa,Dasiphora_fruticosa#seed_shrb,3,1.1
35,Forbs and Graminoids,Erigeron_glabellus,Erigeron_glabellus,3,1.1
35,Forbs and Graminoids,Eriocoma_nelsonii,Eriocoma_nelsonii,5,1.61
35,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,3,1.1
35,Forbs and Graminoids,Gaillardia_aristata,Gaillardia_aristata,0.5,0.5
35,Forbs and Graminoids,Galium_boreale,Galium_boreale,3,1.1
35,Forbs and Graminoids,Hypopitys_monotropa,Hypopitys_monotropa,0.01,0.01
35,Seedling_Shrub,Juniperus_communis,Juniperus_communis#seed_shrb,10,2.3
35,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,1.5,0.41
35,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
35,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.5,0.5
35,Forbs and Graminoids,Osmorhiza_longistylis,Osmorhiza_longistylis,1.75,0.56
35,Mosses and Lichens,Physcia,Physcia,1,0.1
35,Seedling_Shrub,Pinus_contorta,Pinus_contorta#seed_shrb,0.01,0.01
35,Forbs and Graminoids,Poa_pratensis,Poa_pratensis,5,1.61
35,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,87.5,4.47
35,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,62.5,4.14
35,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.5,0.5
35,Forbs and Graminoids,Potentilla_gracilis,Potentilla_gracilis,0.01,0.01
35,Seedling_Shrub,Rosa_arkansana,Rosa_arkansana#seed_shrb,0.5,0.5
35,Forbs and Graminoids,Sonchus_arvensis,Sonchus_arvensis,0.5,0.5
35,Seedling_Shrub,Symphoricarpos_occidentalis,Symphoricarpos_occidentalis#seed_shrb,1.5,0.41
35,Forbs and Graminoids,Thermopsis_rhombifolia,Thermopsis_rhombifolia,3,1.1
35,Forbs and Graminoids,Tragopogon_dubius,Tragopogon_dubius,0.01,0.01
35,Mosses and Lichens,Usnea,Usnea,0.5,0.5
35,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.25,0.25
35,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
35,Forbs and Graminoids,Zizia_aptera,Zizia_aptera,0.26,0.26
37,Mosses and Lichens,Abietinella,Abietinella,0.5,0.5
37,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,0.25,0.25
37,Mosses and Lichens,Amandinea,Amandinea,0.5,0.5
37,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
37,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
37,Mosses and Lichens,Candelariella,Candelariella,0.5,0.5
37,Forbs and Graminoids,Carex_saximontana,Carex_saximontana,1.5,0.41
37,Mosses and Lichens,Ceratodon,Ceratodon,0.5,0.5
37,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.25,0.25
37,Mosses and Lichens,Cladonia,Cladonia,1,0.1
37,Mosses and Lichens,Dicranum,Dicranum,0.5,0.5
37,Forbs and Graminoids,Elymus_trachycaulus,Elymus_trachycaulus,0.01,0.01
37,Mosses and Lichens,Eurhynchium,Eurhynchium,0.5,0.5
37,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
37,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.25,0.25
37,Forbs and Graminoids,Hackelia_deflexa,Hackelia_deflexa,0.5,0.5
37,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,0.5,0.5
37,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.01,0.01
37,Mosses and Lichens,Melanelia,Melanelia,1,0.1
37,Forbs and Graminoids,Mertensia_paniculata,Mertensia_paniculata,0.5,0.5
37,Mosses and Lichens,Mnium,Mnium,1,0.1
37,Mosses and Lichens,Oncophorus,Oncophorus,0.5,0.5
37,Mosses and Lichens,Orthotrichum,Orthotrichum,0.5,0.5
37,Forbs and Graminoids,Osmorhiza_depauperata,Osmorhiza_depauperata,0.01,0.01
37,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
37,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
37,Mosses and Lichens,Physcia,Physcia,1,0.1
37,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,87.5,4.47
37,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,10,2.3
37,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,4.75,1.56
37,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
37,Mosses and Lichens,Pleurozium,Pleurozium,0.5,0.5
37,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.76,0.76
37,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,0.5,0.5
37,Seedling_Shrub,Prunus_virginiana,Prunus_virginiana#seed_shrb,0.25,0.25
37,Mosses and Lichens,Ptilium,Ptilium,0.5,0.5
37,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
37,Forbs and Graminoids,Ranunculus_acris,Ranunculus_acris,0.5,0.5
37,Seedling_Shrub,Ribes_lacustre,Ribes_lacustre#seed_shrb,0.01,0.01
37,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.25,0.25
37,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.5,0.5
37,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,1.5,0.41
37,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
37,Seedling_Shrub,Shepherdia_canadensis,Shepherdia_canadensis#seed_shrb,0.5,0.5
37,Forbs and Graminoids,Sonchus_arvensis,Sonchus_arvensis,1.5,0.41
37,Seedling_Shrub,Symphoricarpos_occidentalis,Symphoricarpos_occidentalis#seed_shrb,3,1.1
37,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
37,Mosses and Lichens,Usnea,Usnea,1,0.1
37,Forbs and Graminoids,Vicia_americana,Vicia_americana,0.5,0.5
37,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,3,1.1
37,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
41,Forbs and Graminoids,Achillea_millefolium,Achillea_millefolium,0.25,0.25
41,Forbs and Graminoids,Agoseris_glauca,Agoseris_glauca,0.5,0.5
41,Forbs and Graminoids,Allium_cernuum,Allium_cernuum,0.25,0.25
41,Forbs and Graminoids,Anemone_multifida,Anemone_multifida,0.25,0.25
41,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,11.5,2.44
41,Mosses and Lichens,Caloplaca,Caloplaca,1,0.1
41,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.26,0.26
41,Forbs and Graminoids,Danthonia_intermedia,Danthonia_intermedia,37.5,3.62
41,Seedling_Shrub,Dasiphora_fruticosa,Dasiphora_fruticosa#seed_shrb,0.5,0.5
41,Forbs and Graminoids,Elymus_trachycaulus,Elymus_trachycaulus,5.25,1.66
41,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,1.5,0.41
41,Forbs and Graminoids,Galium_boreale,Galium_boreale,1.75,0.56
41,Forbs and Graminoids,Geum_triflorum,Geum_triflorum,0.5,0.5
41,Forbs and Graminoids,Heuchera_richardsonii,Heuchera_richardsonii,1.5,0.41
