plotnumber,analysis_name,cover_percent
44,Osmorhiza_longistylis,0.26
44,Pinus_contorta,37.51
44,Sonchus_arvensis,0.5
44,Symphoricarpos_albus,0.01
44,Viola_canadensis,0.5
45,Achillea_millefolium,0.5
45,Allium_cernuum,0.5
45,Anemone_multifida,1.75
45,Antennaria_microphylla,0.25
45,Campanula_rotundifolia,0.5
45,Danthonia_intermedia,87.5
45,Dasiphora_fruticosa,5
45,Elymus_trachycaulus,0.01
45,Erigeron_glabellus,0.25
45,Festuca_altaica,31.25
45,Gaillardia_aristata,0.5
45,Galium_boreale,1.75
45,Gentianopsis_crinita,0.01
45,Geum_triflorum,1.5
45,Hedysarum_alpinum,1.5
45,Heuchera_richardsonii,0.01
45,Oxytropis_campestris,0.5
45,Packera_cana,0.25
45,Paronychia_sessiliflora,0.25
45,Potentilla_anserina,1.75
45,Potentilla_hippiana,0.5
45,Solidago_canadensis,0.5
45,Stellaria_longipes,0.5
45,Thermopsis_rhombifolia,1.75
47,Agoseris_glauca,0.25
47,Antennaria_microphylla,0.25
47,Arctostaphylos_uva-ursi,0.25
47,Carex_siccata,31.25
47,Galium_boreale,0.01
47,Hedysarum_alpinum,0.25
47,Heuchera_richardsonii,0.5
47,Juniperus_communis,1.5
47,Osmorhiza_longistylis,0.5
47,Picea_glauca,3.49
47,Picea_mariana,3
47,Pinus_contorta,70.16
47,Poa_nemoralis,31.25
47,Potentilla_gracilis,0.01
47,Prosartes_trachycarpa,0.25
47,Prunus_virginiana,1.5
47,Pterospora_andromedea,0.01
47,Ribes_oxyacanthoides,0.25
47,Rosa_acicularis,0.25
47,Solidago_simplex,43.75
47,Symphoricarpos_occidentalis,1.5
47,Vaccinium_cespitosum,0.25
48,Achillea_millefolium,0.5
48,Allium_cernuum,0.5
48,Antennaria_microphylla,3
48,Campanula_rotundifolia,0.5
48,Danthonia_intermedia,10
48,Dasiphora_fruticosa,1.5
48,Elymus_trachycaulus,87.5
48,Erigeron_caespitosus,0.5
48,Gaillardia_aristata,0.5
48,Galium_boreale,3
48,Hedysarum_alpinum,0.5
48,Helictochloa_hookeri,87.5
48,Heuchera_richardsonii,0.01
48,Paronychia_sessiliflora,0.25
48,Potentilla_anserina,0.01
48,Rosa_arkansana,0.01
48,Sisyrinchium_montanum,0.5
48,Thermopsis_rhombifolia,0.25
49,Anemone_multifida,0.25
49,Antennaria_microphylla,5
49,Antennaria_neglecta,5
49,Chamaenerion_angustifolium,0.25
49,Festuca_saximontana,1.5
49,Galium_boreale,0.25
49,Heuchera_richardsonii,0.01
49,Juniperus_communis,1.5
49,Juniperus_horizontalis,0.5
49,Maianthemum_stellatum,0.5
49,Osmorhiza_longistylis,0.01
49,Picea_glauca,4.76
49,Pinus_contorta,30.01
49,Prosartes_trachycarpa,0.5
49,Shepherdia_canadensis,0.5
49,Spiraea_betulifolia,0.25
49,Symphoricarpos_occidentalis,0.25
49,Symphyotrichum_laeve,0.25
49,Viola_adunca,0.25
50,Andromeda_polifolia,1.75
50,Betula_glandulosa,3
50,Chamaedaphne_calyculata,1.75
50,Empetrum_nigrum,3
50,Equisetum_fluviatile,0.25
50,Equisetum_scirpoides,0.25
50,Larix_laricina,3.5
50,Maianthemum_trifolium,0.5
50,Picea_mariana,11.14
50,Rhododendron_groenlandicum,10
50,Rubus_chamaemorus,1.75
50,Vaccinium_oxycoccos,1.75
50,Vaccinium_vitis-idaea,3
51,Pinus_banksiana,30.01
51,Vaccinium_myrtilloides,1.5
52,Arctostaphylos_uva-ursi,5.25
52,Cypripedium_acaule,0.01
52,Pinus_banksiana,40.5
52,Vaccinium_myrtilloides,3
53,Alnus_viridis,0.75
53,Amelanchier_alnifolia,0.25
53,Aralia_nudicaulis,3
53,Arctostaphylos_uva-ursi,1.5
53,Chamaenerion_angustifolium,3
53,Cornus_canadensis,1.75
53,Linnaea_borealis,1.5
53,Maianthemum_canadense,0.5
53,Maianthemum_trifolium,0.25
53,Orthilia_secunda,0.5
53,Picea_mariana,3
53,Pinus_banksiana,47.5
53,Populus_tremuloides,23
53,Pyrola_asarifolia,0.25
53,Rosa_acicularis,6.5
53,Symphyotrichum_ciliolatum,0.25
53,Vaccinium_myrtilloides,1.75
53,Vaccinium_vitis-idaea,6.5
53,Viburnum_edule,0.5
54,Alnus_viridis,11.5
54,Arctostaphylos_uva-ursi,0.25
54,Betula_papyrifera,37.75
54,Chamaenerion_angustifolium,0.5
54,Cornus_canadensis,0.25
54,Geocaulon_lividum,1.75
54,Linnaea_borealis,0.25
54,Orthilia_secunda,0.01
54,Pinus_banksiana,40.5
54,Vaccinium_myrtilloides,1.5
54,Vaccinium_vitis-idaea,1.75
55,Betula_glandulosa,0.5
55,Chamaedaphne_calyculata,3
55,Drosera_rotundifolia,0.01
55,Equisetum_arvense,1.75
55,Equisetum_scirpoides,0.5
55,Geocaulon_lividum,0.25
55,Larix_laricina,3.25
55,Maianthemum_trifolium,0.5
55,Picea_mariana,21.75
55,Rhododendron_groenlandicum,10
55,Rubus_chamaemorus,1.75
55,Vaccinium_oxycoccos,1.75
55,Vaccinium_vitis-idaea,3
56,Amelanchier_alnifolia,3
56,Anemonastrum_canadense,0.26
56,Antennaria_neglecta,0.25
56,Arctostaphylos_uva-ursi,37.5
56,Chamaenerion_angustifolium,0.5
56,Galium_boreale,0.26
56,Juniperus_communis,10
56,Linnaea_borealis,3
56,Maianthemum_canadense,0.5
56,Pinus_banksiana,40.75
56,Prunus_pensylvanica,1.5
56,Rosa_acicularis,11.5
56,Sibbaldia_tridentata,0.25
56,Solidago_simplex,0.5
56,Vaccinium_vitis-idaea,0.25
58,Bromus_latiglumis,0.25
58,Cerastium_nutans,1.5
58,Cinna_latifolia,1.5
58,Fragaria_virginiana,10
58,Galium_boreale,1.5
58,Galium_triflorum,3
58,Hackelia_deflexa,1.5
58,Lathyrus_ochroleucus,1.5
58,Maianthemum_trifolium,3
58,Mitella_nuda,1.5
58,Osmorhiza_depauperata,1.5
58,Picea_glauca,69.34
58,Populus_tremuloides,10.01
58,Potentilla_norvegica,0.5
58,Prosartes_trachycarpa,1.5
58,Pyrola_asarifolia,0.25
58,Ribes_oxyacanthoides,1.5
58,Rosa_acicularis,3
58,Rubus_idaeus,1.5
58,Shepherdia_canadensis,10
58,Sonchus_arvensis,1.5
58,Sorbus_scopulina,10
58,Spiraea_betulifolia,0.5
58,Symphoricarpos_albus,5
58,Thalictrum_sparsiflorum,5
58,Urtica_dioica,10.25
58,Vaccinium_myrtilloides,0.5
58,Vicia_americana,1.5
59,Alnus_viridis,0.5
59,Betula_papyrifera,26.43
59,Chamaenerion_angustifolium,0.01
59,Cornus_canadensis,3
59,Geocaulon_lividum,0.5
59,Goodyera_repens,0.25
59,Linnaea_borealis,3
59,Maianthemum_canadense,0.5
59,Maianthemum_trifolium,0.5
59,Melampyrum_lineare,0.25
59,Orthilia_secunda,0.5
59,Picea_glauca,1.5
59,Pinus_banksiana,30
59,Populus_tremuloides,26.22
59,Rosa_acicularis,2.98
59,Spinulum_annotinum,18.75
59,Vaccinium_myrtilloides,1.5
59,Vaccinium_vitis-idaea,5.25
59,Viburnum_edule,5
60,Betula_papyrifera,3
60,Chamaenerion_angustifolium,0.01
60,Cornus_canadensis,0.25
60,Goodyera_repens,0.01
60,Linnaea_borealis,1.5
60,Picea_mariana,6
60,Pinus_banksiana,20
60,Populus_tremuloides,0.01
60,Rhododendron_groenlandicum,1.5
60,Spinulum_annotinum,0.25
60,Vaccinium_myrtilloides,1.5
60,Vaccinium_vitis-idaea,20.25
61,Alnus_viridis,1.5
61,Amelanchier_alnifolia,0.5
61,Arctostaphylos_uva-ursi,0.5
61,Betula_papyrifera,1.5
61,Chamaenerion_angustifolium,0.5
61,Cornus_canadensis,6.5
61,Cypripedium_acaule,0.5
61,Geocaulon_lividum,0.25
61,Goodyera_repens,0.25
61,Linnaea_borealis,1.75
61,Lysimachia_borealis,0.26
61,Maianthemum_canadense,0.5
61,Melampyrum_lineare,0.25
61,Orthilia_secunda,0.5
61,Pinus_banksiana,20
61,Populus_tremuloides,23
61,Pyrola_asarifolia,0.5
61,Rosa_acicularis,1.5
61,Vaccinium_myrtilloides,41.25
61,Vaccinium_vitis-idaea,1.75
61,Viburnum_edule,1.5
63,Alnus_viridis,10
63,Amelanchier_alnifolia,1.5
63,Aralia_nudicaulis,1.5
63,Arctostaphylos_uva-ursi,6.5
63,Betula_papyrifera,6
63,Chamaenerion_angustifolium,0.25
63,Cornus_canadensis,3
63,Cypripedium_acaule,0.01
63,Diphasiastrum_complanatum,5
63,Goodyera_repens,0.25
63,Linnaea_borealis,0.5
63,Maianthemum_canadense,0.25
63,Maianthemum_trifolium,0.01
63,Oryzopsis_asperifolia,0.01
63,Picea_glauca,0.5
63,Pinus_banksiana,20.5
63,Populus_tremuloides,40.5
63,Rosa_acicularis,1.75
63,Spinulum_annotinum,0.5
63,Vaccinium_myrtilloides,10
63,Vaccinium_vitis-idaea,3
64,Andromeda_polifolia,10
64,Betula_glandulosa,1.5
64,Carex_aquatilis,11.5
64,Carex_chordorrhiza,0.25
64,Chamaedaphne_calyculata,6.5
64,Comarum_palustre,1.75
64,Coptis_trifolia,0.5
64,Equisetum_fluviatile,1.75
64,Equisetum_hyemale,1.5
64,Maianthemum_trifolium,6.5
64,Trichophorum_cespitosum,1.5
64,Triglochin_maritima,1.5
65,Alnus_incana,8
65,Betula_pumila,15.71
65,Carex_aquatilis,3
65,Chamaedaphne_calyculata,3
65,Coptis_trifolia,0.25
65,Dasiphora_fruticosa,26.88
65,Endotropis_alnifolia,3
65,Equisetum_arvense,15
65,Fragaria_vesca,1.75
65,Larix_laricina,10
65,Lysimachia_borealis,0.26
65,Maianthemum_trifolium,0.5
65,Myrica_gale,9.75
65,Picea_mariana,1
65,Rhododendron_groenlandicum,3
66,Alnus_incana,3.25
66,Betula_pumila,5
66,Carex_aquatilis,0.25
66,Chamaedaphne_calyculata,20.25
66,Coptis_trifolia,0.25
66,Equisetum_arvense,0.25
66,Larix_laricina,3
66,Maianthemum_trifolium,5
66,Myrica_gale,6.5
66,Picea_mariana,1.25
66,Rhododendron_groenlandicum,6.5
66,Vaccinium_oxycoccos,0.25
66,Vaccinium_vitis-idaea,0.25
66,Viola_nephrophylla,0.25
67,Alnus_viridis,31.5
67,Chamaenerion_angustifolium,0.25
67,Cornus_canadensis,3
67,Fragaria_virginiana,0.25
67,Linnaea_borealis,0.5
67,Lysimachia_borealis,0.01
67,Mitella_nuda,0.5
67,Orthilia_secunda,0.5
67,Picea_glauca,42
67,Picea_mariana,82.5
67,Pinus_banksiana,40.5
67,Populus_tremuloides,14.5
67,Rhododendron_groenlandicum,0.01
67,Rosa_acicularis,0.5
67,Solidago_multiradiata,0.5
67,Vaccinium_myrtilloides,1.5
67,Vaccinium_vitis-idaea,0.5
67,Viburnum_edule,0.25
67,Viola_adunca,0.01
67,Viola_renifolia,0.5
68,Alnus_viridis,20
68,Betula_papyrifera,10.25
68,Chamaenerion_angustifolium,0.25
68,Cornus_canadensis,1.75
68,Linnaea_borealis,0.25
68,Maianthemum_trifolium,0.25
68,Melampyrum_lineare,0.01
68,Orthilia_secunda,0.25
68,Pinus_banksiana,13
68,Populus_tremuloides,30.01
68,Prunus_pensylvanica,0.01
68,Rosa_acicularis,0.25
68,Vaccinium_myrtilloides,1.75
68,Vaccinium_vitis-idaea,1.75
69,Alnus_viridis,27.89
69,Chamaenerion_angustifolium,0.01
69,Cornus_canadensis,1.51
69,Linnaea_borealis,0.25
69,Maianthemum_canadense,0.25
69,Maianthemum_trifolium,0.25
69,Pinus_banksiana,23
69,Populus_tremuloides,47.5
69,Spinulum_annotinum,1.5
69,Vaccinium_myrtilloides,3
69,Vaccinium_vitis-idaea,3
70,Betula_pumila,9.31
70,Dasiphora_fruticosa,6.5
70,Equisetum_fluviatile,0.25
70,Galium_trifidum,0.25
70,Maianthemum_trifolium,0.25
70,Menyanthes_trifoliata,0.5
70,Myrica_gale,6.5
70,Symphyotrichum_boreale,0.01
70,Triglochin_maritima,0.25
71,Andromeda_polifolia,5
71,Chamaedaphne_calyculata,23.75
71,Eriophorum_vaginatum,11.5
71,Kalmia_polifolia,23.75
71,Picea_mariana,0.01
71,Rhododendron_groenlandicum,6.5
71,Vaccinium_oxycoccos,0.5
71,Vaccinium_vitis-idaea,0.25
72,Chamaedaphne_calyculata,6.5
72,Eriophorum_vaginatum,0.5
72,Kalmia_polifolia,1.75
72,Picea_mariana,20.55
72,Rhododendron_groenlandicum,15
72,Rubus_chamaemorus,1.75
72,Vaccinium_oxycoccos,3
72,Vaccinium_vitis-idaea,0.5
73,Pinus_banksiana,62.5
73,Rhododendron_groenlandicum,0.5
73,Vaccinium_myrtilloides,20.25
73,Vaccinium_vitis-idaea,1.75
74,Pinus_banksiana,23
74,Vaccinium_myrtilloides,11.5
75,Picea_mariana,36.5
75,Pinus_banksiana,13
75,Rhododendron_groenlandicum,0.25
75,Vaccinium_myrtilloides,0.5
75,Vaccinium_vitis-idaea,1.75
76,Alnus_viridis,3
76,Arctostaphylos_uva-ursi,0.25
76,Pinus_banksiana,40.5
76,Rhododendron_groenlandicum,1.5
76,Vaccinium_myrtilloides,3
76,Vaccinium_vitis-idaea,3
77,Chamaedaphne_calyculata,6.5
77,Kalmia_polifolia,0.26
77,Picea_mariana,41.68
77,Rhododendron_groenlandicum,15
77,Rubus_chamaemorus,10
77,Vaccinium_oxycoccos,3
77,Vaccinium_vitis-idaea,0.25
78,Kalmia_polifolia,0.01
78,Picea_mariana,15.98
78,Pinus_banksiana,10.5
78,Rhododendron_groenlandicum,3
78,Vaccinium_myrtilloides,5.25
78,Vaccinium_vitis-idaea,6.5
79,Betula_pumila,6.97
79,Chamaedaphne_calyculata,10
79,Comarum_palustre,5
79,Empetrum_nigrum,0.5
79,Kalmia_polifolia,0.25
79,Larix_laricina,20
79,Maianthemum_trifolium,0.26
79,Myrica_gale,0.25
79,Orthilia_secunda,0.25
79,Picea_mariana,12.98
79,Rhododendron_groenlandicum,10
79,Rubus_chamaemorus,1.5
79,Vaccinium_oxycoccos,0.5
79,Vaccinium_vitis-idaea,0.25
80,Alnus_viridis,13.25
80,Arctostaphylos_uva-ursi,0.5
80,Cornus_canadensis,0.5
80,Diphasiastrum_complanatum,0.25
80,Kalmia_polifolia,0.5
80,Picea_glauca,3
80,Picea_mariana,10
80,Pinus_banksiana,23
80,Rhododendron_groenlandicum,20
80,Spinulum_annotinum,0.5
80,Vaccinium_myrtilloides,32.75
80,Vaccinium_vitis-idaea,1.75
82,Pinus_banksiana,65.5
82,Vaccinium_myrtilloides,15
83,Hudsonia_tomentosa,0.25
83,Pinus_banksiana,10.25
83,Vaccinium_myrtilloides,0.26
83,Vaccinium_vitis-idaea,0.25
84,Alnus_viridis,5
84,Linnaea_borealis,1.5
84,Pinus_banksiana,40.5
84,Piptatheropsis_pungens,1.75
84,Rhododendron_groenlandicum,0.25
84,Sibbaldia_tridentata,0.25
84,Vaccinium_myrtilloides,11.5
84,Vaccinium_vitis-idaea,6.5
85,Chamaedaphne_calyculata,36.25
85,Eriophorum_vaginatum,10
85,Kalmia_polifolia,6.5
85,Maianthemum_trifolium,0.5
85,Picea_mariana,1.51
85,Vaccinium_oxycoccos,1.75
86,Pinus_banksiana,23.01
86,Vaccinium_myrtilloides,23.75
86,Vaccinium_vitis-idaea,1.75
87,Andromeda_polifolia,0.5
87,Carex_lasiocarpa,1.5
87,Carex_limosa,0.25
87,Carex_livida,37.5
87,Chamaedaphne_calyculata,0.5
87,Drosera_anglica,0.5
87,Drosera_rotundifolia,0.5
87,Menyanthes_trifoliata,1.5
87,Rhynchospora_capillacea,0.5
87,Sarracenia_purpurea,0.5
87,Trichophorum_alpinum,0.5
87,Utricularia_cornuta,1.75
87,Utricularia_intermedia,0.5
87,Vaccinium_oxycoccos,0.25
88,Alnus_viridis,20
88,Arctostaphylos_uva-ursi,1.75
88,Pinus_banksiana,13.01
88,Piptatheropsis_pungens,1.5
88,Sibbaldia_tridentata,0.5
88,Vaccinium_myrtilloides,6.5
88,Vaccinium_vitis-idaea,1.75
89,Alnus_viridis,45.25
89,Maianthemum_canadense,0.5
89,Pinus_banksiana,20.5
89,Vaccinium_myrtilloides,41.25
89,Vaccinium_vitis-idaea,6.5
90,Arctostaphylos_uva-ursi,23.75
90,Pinus_banksiana,20.01
90,Vaccinium_myrtilloides,1.5
90,Vaccinium_vitis-idaea,1.75
91,Carex_limosa,10
91,Carex_utriculata,10
91,Chamaedaphne_calyculata,0.5
91,Vaccinium_oxycoccos,0.5
91,Veronica_scutellata,0.01
92,Betula_papyrifera,0.01
92,Comarum_palustre,1.75
92,Sibbaldia_tridentata,0.25
93,Alnus_incana,3
93,Andromeda_polifolia,1.51
93,Arctous_rubra,0.25
93,Carex_disperma,0.25
93,Chamaedaphne_calyculata,1.5
93,Cornus_canadensis,0.5
93,Equisetum_scirpoides,0.5
93,Linnaea_borealis,0.5
93,Maianthemum_trifolium,0.25
93,Picea_mariana,27.98
93,Pinus_banksiana,0.01
93,Pyrola_chlorantha,0.25
93,Rhododendron_groenlandicum,28.75
93,Rubus_chamaemorus,3
93,Vaccinium_oxycoccos,1.75
93,Vaccinium_vitis-idaea,5.25
94,Alnus_viridis,35.19
94,Arctostaphylos_uva-ursi,5
94,Betula_papyrifera,13.5
94,Linnaea_borealis,0.5
94,Picea_mariana,0.51
94,Pinus_banksiana,40
94,Rhododendron_groenlandicum,31.25
94,Vaccinium_vitis-idaea,20.25
95,Alnus_viridis,20
95,Betula_papyrifera,3
95,Geocaulon_lividum,0.25
95,Picea_mariana,132.37
95,Rhododendron_groenlandicum,3
95,Vaccinium_vitis-idaea,1.75
96,Agrostis_scabra,1.75
96,Calamagrostis_canadensis,50
96,Carex_aquatilis,0.25
96,Carex_brunnescens,0.5
96,Carex_canescens,0.5
96,Carex_utriculata,11.5
96,Kalmia_polifolia,0.25
97,Chamaedaphne_calyculata,6.5
97,Eriophorum_vaginatum,0.5
97,Kalmia_polifolia,1.75
97,Picea_mariana,17.85
97,Rhododendron_groenlandicum,15
97,Rubus_chamaemorus,0.5
97,Vaccinium_oxycoccos,1.75
97,Vaccinium_vitis-idaea,0.5
98,Alnus_viridis,6.43
98,Arctostaphylos_uva-ursi,1.5
98,Linnaea_borealis,0.25
98,Pinus_banksiana,40.5
98,Rhododendron_groenlandicum,0.01
98,Vaccinium_myrtilloides,23.75
98,Vaccinium_vitis-idaea,1.75
99,Alnus_viridis,50.13
99,Arctostaphylos_uva-ursi,0.5
99,Chamaenerion_angustifolium,0.01
99,Coptis_trifolia,0.25
99,Cornus_canadensis,5.25
99,Kalmia_polifolia,0.5
99,Linnaea_borealis,1.5
99,Maianthemum_canadense,0.25
99,Pinus_banksiana,23
99,Piptatheropsis_pungens,0.5
99,Rhododendron_groenlandicum,6.5
99,Vaccinium_myrtilloides,10.25
99,Vaccinium_vitis-idaea,0.5
100,Bromus_pumpellianus,0.25
100,Calamagrostis_stricta,0.5
100,Salix_silicicola,0.51
100,Salix_turnorii,4
100,Salix_tyrrellii,6.74
100,Stellaria_longipes,0.5
100,Tanacetum_bipinnatum,0.5
101,Leymus_mollis,10
101,Salix_turnorii,9.43
101,Salix_tyrrellii,6.41
101,Tanacetum_bipinnatum,0.5
102,Bromus_pumpellianus,0.25
102,Deschampsia_mackenzieana,0.25
102,Festuca_rubra,1.5
102,Leymus_mollis,23.75
102,Stellaria_longipes,0.25
102,Tanacetum_bipinnatum,1.5
103,Bromus_pumpellianus,1.51
103,Deschampsia_mackenzieana,0.01
103,Festuca_rubra,0.25
103,Leymus_mollis,0.25
103,Stellaria_longipes,3
103,Tanacetum_bipinnatum,1.5
104,Actaea_rubra,0.01
104,Alnus_viridis,10.01
104,Aralia_nudicaulis,1.5
104,Betula_papyrifera,21
104,Cornus_canadensis,1.75
104,Equisetum_sylvaticum,0.01
104,Fragaria_virginiana,0.01
104,Galium_boreale,0.5
104,Leymus_innovatus,0.01
104,Linnaea_borealis,1.51
104,Lysimachia_borealis,1.5
104,Maianthemum_canadense,1.75
104,Mertensia_paniculata,0.25
104,Mitella_nuda,0.5
104,Petasites_frigidus,0.25
104,Picea_glauca,3
104,Picea_mariana,19.5
104,Populus_tremuloides,66.26
104,Pyrola_asarifolia,0.25
104,Ribes_triste,1.5
104,Rosa_acicularis,1.75
104,Rubus_pubescens,0.5
104,Symphyotrichum_ciliolatum,0.5
104,Vaccinium_vitis-idaea,0.25
104,Viburnum_edule,5.25
104,Viola_renifolia,0.25
106,Chamaedaphne_calyculata,20.35
106,Drosera_anglica,0.25
106,Drosera_rotundifolia,1
106,Juncus_brevicaudatus,3
106,Kalmia_polifolia,1.51
106,Pinus_banksiana,10
106,Vaccinium_uliginosum,1.75
107,Betula_pumila,37.55
107,Deschampsia_mackenzieana,0.01
107,Hudsonia_tomentosa,0.25
107,Salix_brachycarpa,0.01
107,Salix_tyrrellii,1.25
107,Tanacetum_bipinnatum,0.5
108,Calamagrostis_stricta,0.5
108,Carex_aquatilis,1.75
108,Juncus_arcticus,31.5
108,Salix_tyrrellii,0.25
109,Calamagrostis_stricta,3
109,Deschampsia_mackenzieana,6.5
109,Festuca_rubra,0.5
109,Juncus_arcticus,0.25
109,Salix_brachycarpa,0.5
109,Salix_tyrrellii,0.01
110,Arctostaphylos_uva-ursi,10.25
110,Campanula_rotundifolia,0.25
110,Geocaulon_lividum,1.5
110,Linnaea_borealis,3
110,Orthilia_secunda,0.25
110,Pinus_banksiana,10.01
110,Piptatheropsis_pungens,0.5
110,Populus_tremuloides,0.01
110,Vaccinium_vitis-idaea,23.75
111,Cornus_canadensis,1.5
111,Equisetum_sylvaticum,0.25
111,Picea_mariana,49.5
111,Pinus_banksiana,13
111,Rhododendron_groenlandicum,5
111,Rosa_acicularis,0.01
111,Vaccinium_myrtilloides,0.5
111,Vaccinium_vitis-idaea,1.75
112,Alnus_viridis,10.25
112,Betula_papyrifera,3
112,Equisetum_scirpoides,0.25
112,Orthilia_secunda,0.25
112,Picea_mariana,74
112,Rhododendron_groenlandicum,10.25
112,Rosa_acicularis,0.01
112,Vaccinium_vitis-idaea,1.75
113,Alnus_viridis,9.5
113,Betula_papyrifera,63
113,Picea_mariana,3
113,Pyrola_asarifolia,0.25
113,Rhododendron_groenlandicum,15
113,Ribes_triste,1.5
113,Rubus_idaeus,0.01
113,Vaccinium_vitis-idaea,15
115,Betula_pumila,3.24
115,Chamaedaphne_calyculata,28.75
115,Comarum_palustre,3
115,Equisetum_fluviatile,0.5
115,Larix_laricina,3.5
115,Maianthemum_trifolium,0.25
115,Picea_mariana,0.01
115,Rhododendron_groenlandicum,0.25
115,Vaccinium_oxycoccos,0.5
116,Alnus_viridis,10
116,Betula_papyrifera,20
116,Chamaenerion_angustifolium,0.01
116,Cornus_canadensis,6.5
116,Diphasiastrum_complanatum,0.25
116,Goodyera_repens,0.01
116,Kalmia_polifolia,0.5
116,Linnaea_borealis,0.25
116,Lysimachia_borealis,0.5
116,Picea_mariana,13
116,Pinus_banksiana,20.01
116,Populus_tremuloides,10.01
116,Rhododendron_groenlandicum,20.25
116,Vaccinium_myrtilloides,6.5
116,Vaccinium_vitis-idaea,1.75
117,Amelanchier_alnifolia,0.5
117,Aralia_nudicaulis,1.5
117,Betula_papyrifera,0.01
117,Calamagrostis_canadensis,0.5
117,Chamaenerion_angustifolium,0.5
117,Cornus_canadensis,11.5
117,Cornus_sericea,1
117,Geocaulon_lividum,3
117,Juniperus_horizontalis,0.5
117,Lonicera_dioica,1.75
117,Orthilia_secunda,0.5
117,Picea_glauca,0.01
117,Populus_balsamifera,0.02
117,Populus_tremuloides,97.75
117,Pyrola_asarifolia,3
117,Ribes_triste,0.01
117,Rosa_acicularis,9.31
117,Vaccinium_vitis-idaea,0.25
117,Viburnum_edule,0.26
118,Aralia_nudicaulis,0.25
118,Betula_papyrifera,13
118,Cornus_canadensis,3
118,Cornus_sericea,0.01
118,Geocaulon_lividum,1.75
118,Goodyera_repens,0.25
118,Juniperus_horizontalis,0.25
118,Linnaea_borealis,1.75
118,Orthilia_secunda,0.5
118,Picea_glauca,40.5
118,Picea_mariana,24.5
118,Pinus_banksiana,30
118,Pyrola_chlorantha,0.25
118,Rosa_acicularis,0.25
118,Vaccinium_vitis-idaea,3
118,Viburnum_edule,0.25
119,Alnus_viridis,1.5
119,Aralia_nudicaulis,3
119,Betula_papyrifera,13.01
119,Cornus_canadensis,0.5
119,Linnaea_borealis,6.5
119,Lysimachia_borealis,0.5
119,Maianthemum_canadense,0.5
119,Mertensia_paniculata,0.5
119,Picea_glauca,3
119,Populus_tremuloides,73.01
119,Pyrola_asarifolia,1
119,Rosa_acicularis,1.75
119,Rubus_pubescens,0.5
119,Vaccinium_myrtilloides,0.5
119,Viburnum_edule,0.01
120,Alnus_viridis,2
120,Betula_papyrifera,3
120,Cornus_canadensis,3
120,Linnaea_borealis,0.5
120,Lysimachia_borealis,1.75
120,Orthilia_secunda,0.5
120,Petasites_frigidus,1.5
120,Picea_mariana,40.5
120,Pinus_banksiana,10
120,Populus_tremuloides,44
120,Rhododendron_groenlandicum,0.25
120,Rosa_acicularis,3.22
120,Rubus_pubescens,0.5
120,Symphyotrichum_ciliolatum,0.5
120,Vaccinium_myrtilloides,0.25
120,Vaccinium_vitis-idaea,0.01
120,Viburnum_edule,0.5
122,Andromeda_polifolia,1.75
122,Betula_pumila,4.46
122,Bromus_pumpellianus,0.5
122,Calamagrostis_canadensis,0.25
122,Carex_aquatilis,0.5
122,Carex_canescens,1.5
122,Carex_chordorrhiza,5.25
122,Carex_limosa,0.5
122,Chamaedaphne_calyculata,3
122,Deschampsia_mackenzieana,0.5
122,Eriophorum_angustifolium,0.5
122,Kalmia_polifolia,0.5
122,Leymus_mollis,3
122,Maianthemum_trifolium,1.5
122,Picea_mariana,0.26
122,Vaccinium_oxycoccos,1.75
123,Agrostis_scabra,0.5
123,Arabidopsis_arenicola,0.5
123,Armeria_maritima,0.5
123,Artemisia_campestris,0.25
123,Betula_glandulosa,0.01
123,Calamagrostis_stricta,0.5
123,Carex_deflexa,0.5
123,Carex_magellanica,0.5
123,Galium_triflorum,0.27
123,Pinus_banksiana,0.01
123,Salix_candida,0.26
123,Salix_myrtillifolia,0.26
123,Stellaria_longipes,0.25
123,Tanacetum_bipinnatum,43.75
124,Andromeda_polifolia,0.5
124,Carex_aquatilis,31.25
124,Carex_lasiocarpa,31.25
124,Carex_tenuiflora,5
124,Chamaedaphne_calyculata,10
124,Equisetum_fluviatile,1.75
124,Eriophorum_angustifolium,0.25
126,Bromus_ciliatus,10
